index,restaurant,category,name,price
7804,Noodles and Live Pasta (VEG),Soups,Veg Clear Soup,120
7805,Noodles and Live Pasta (VEG),Soups,Veg Lemon Coriander Soup,120
7806,Noodles and Live Pasta (VEG),Soups,Veg Noodles & Live Pasta Special Soup,140
7807,Noodles and Live Pasta (VEG),Soups,Cream of Vegetable Soup,140
7808,Noodles and Live Pasta (VEG),Soups,Cream of Tomato,140
7809,Noodles and Live Pasta (VEG),Soups,Veg Minestrone Soup,140
7810,Noodles and Live Pasta (VEG),Starters,Veg Spring Roll,155
7811,Noodles and Live Pasta (VEG),Starters,American Corn Pepper Salt,175
7812,Noodles and Live Pasta (VEG),Starters,Chilli American Corn,175
7813,Noodles and Live Pasta (VEG),Starters,Mushroom Pepper Salt,185
7814,Noodles and Live Pasta (VEG),Starters,French Fries,125
7815,Noodles and Live Pasta (VEG),Starters,Crispy Chilli Potato,145
7816,Noodles and Live Pasta (VEG),Starters,Chilli Paneer Dry,165
7817,Noodles and Live Pasta (VEG),Starters,Crispy Chilli Baby corn,160
7818,Noodles and Live Pasta (VEG),Starters,Crispy Chilli Fried Mushroom,185
7819,Noodles and Live Pasta (VEG),Starters,Mexican Vegetable,170
7820,Noodles and Live Pasta (VEG),Starters,Vegetable Shashlik,160
7821,Noodles and Live Pasta (VEG),Starters,Cottage Cheese Shashlik,170
7822,Noodles and Live Pasta (VEG),Starters,Chilli Paneer (8 Pcs),175
7823,Noodles and Live Pasta (VEG),Starters,Manchurian Paneer (8 Pcs),175
7824,Noodles and Live Pasta (VEG),Starters,Hot Garlic Paneer (8 Pcs),175
7825,Noodles and Live Pasta (VEG),Starters,Garlic Paneer (8 Pcs),175
7826,Noodles and Live Pasta (VEG),Starters,Schezwan Paneer (8 Pcs),175
7827,Noodles and Live Pasta (VEG),Starters,Schezwan Baby corn,165
7828,Noodles and Live Pasta (VEG),Starters,Chilli Baby corn,165
7829,Noodles and Live Pasta (VEG),Starters,Garlic Baby corn,165
7830,Noodles and Live Pasta (VEG),Starters,Hot Garlic Baby corn,165
7831,Noodles and Live Pasta (VEG),Starters,Chilli Button Mushroom,165
7832,Noodles and Live Pasta (VEG),Starters,Manchurian Button Mushroom,165
7833,Noodles and Live Pasta (VEG),Starters,Schezwan Button Mushroom,165
7834,Noodles and Live Pasta (VEG),Starters,Hot Garlic Button Mushroom,165
7835,Noodles and Live Pasta (VEG),Starters,Chilli Potato,145
7836,Noodles and Live Pasta (VEG),Starters,Schezwan Potato,145
7837,Noodles and Live Pasta (VEG),Starters,Hot Garlic Potato,145
7838,Noodles and Live Pasta (VEG),Pastas,Vegetable Cannelloni,170
7839,Noodles and Live Pasta (VEG),Pastas,Veg Penne Pasta in Choice of Sauce,205
7840,Noodles and Live Pasta (VEG),Pastas,Veg Penne Pasta in Mixed Sauce,215
7841,Noodles and Live Pasta (VEG),Main Course,Vegetable Manchurian,155
7842,Noodles and Live Pasta (VEG),Main Course,Mixed Veg with Baby corn & Button Mushroom,185
7843,Noodles and Live Pasta (VEG),Main Course,Mixed Vegetable with Chilli Coriander Sauce,165
7844,Noodles and Live Pasta (VEG),Main Course,Mixed Vegetable with Hot Garlic Sauce & Button Mushrooms,155
7845,Noodles and Live Pasta (VEG),Main Course,Steamed Rice,110
7846,Noodles and Live Pasta (VEG),Main Course,Veg Fried Rice,155
7847,Noodles and Live Pasta (VEG),Main Course,Ginger Capsicum Fried Rice,165
7848,Noodles and Live Pasta (VEG),Main Course,Garlic Fried Rice,165
7849,Noodles and Live Pasta (VEG),Main Course,American Corn Fried Rice,165
7850,Noodles and Live Pasta (VEG),Main Course,Veg Schezwan Fried Rice,165
7851,Noodles and Live Pasta (VEG),Main Course,Mongolian Fried Rice,200
7852,Noodles and Live Pasta (VEG),Main Course,Veg Hakka Noodles,155
7853,Noodles and Live Pasta (VEG),Main Course,Veg Chilli Garlic Noodles,165
7854,Noodles and Live Pasta (VEG),Main Course,Veg Schezwan Noodles,175
7855,Noodles and Live Pasta (VEG),Main Course,Veg Cantonese Noodles,175
7856,Noodles and Live Pasta (VEG),Main Course,Veg Pan Fried Noodles,195
7857,Noodles and Live Pasta (VEG),Main Course,Veg Mongolian Noodles,195
7858,Noodles and Live Pasta (VEG),Main Course,Vegetable Chinese Chop suey,175
7859,Noodles and Live Pasta (VEG),Main Course,Vegetable American Chop suey,175
7860,Noodles and Live Pasta (VEG),Combos,Rice Combo,250
7861,Noodles and Live Pasta (VEG),Combos,Noodles Combo,250
7862,Noodles and Live Pasta (VEG),Combos,Thai Combo,250
7863,Noodles and Live Pasta (VEG),Combos,Mini Rice Combo,160
7864,Noodles and Live Pasta (VEG),Combos,Mini Noodles Combo,160
7865,Mio Amore,Recommended,Black Forest Cake Round(500 gms),375
7866,Mio Amore,Recommended,Choco Garden Cake (500 gms),335
7867,Mio Amore,Recommended,Dark Cherry Chocolate Cake (500 gms),400
7868,Mio Amore,Recommended,Chocolate Rosalia Cake (400 gms),400
7869,Mio Amore,Recommended,Strawberry Fresh Cream HeartCake Small (700 gms),400
7870,Mio Amore,Recommended,Choco Feather Cake (Chocolate) (500 gms),285
7871,Mio Amore,Recommended,Black Forest Round Small  (Eggless) (500 gms),425
7872,Mio Amore,Recommended,Choco Fantacy (600 gms),495
7873,Mio Amore,Recommended,Vegetable Burger,30
7874,Mio Amore,Recommended,Cheese Sandwich,30
7875,Mio Amore,Recommended,Vegetable Pizza,30
7876,Mio Amore,Recommended,Vegetable Patty,16
7877,Mio Amore,Recommended,Paneer Puff,16
7878,Mio Amore,Recommended,Cheese Corn Roll,20
7879,Mio Amore,Recommended,Chicken Cutlet,40
7880,Mio Amore,Recommended,Chicken 65 Roll,45
7881,Mio Amore,Recommended,Chicken Sandwich,35
7882,Mio Amore,Recommended,Chicken Pizza,40
7883,Mio Amore,Recommended,Chicken Patty,25
7884,Mio Amore,Recommended,Chicken Internet,30
7885,Mio Amore,Recommended,Chicken Claws,40
7886,Mio Amore,Recommended,Fish Chop,15
7887,Mio Amore,Recommended,Eggless Almond Fudge Brownie,40
7888,Mio Amore,Recommended,Eggless Chocolate Volcano,40
7889,Mio Amore,Recommended,Eggless Truffle Pastry,20
7890,Mio Amore,Recommended,Eggless Choco Vanilla Mousse,45
7891,Mio Amore,Recommended,Black Forest Pastry,38
7892,Mio Amore,Recommended,Chocolate Excess Pastry,25
7893,Mio Amore,Recommended,Choco Chips Pastry,20
7894,Mio Amore,Recommended,Butterscotch Pastry,20
7895,Mio Amore,Recommended,Strawberry Pastry,20
7896,Mio Amore,Recommended,Chocolate Fudge Pastry,40
7897,Mio Amore,Recommended,Love Chocolate Pastry,35
7898,Mio Amore,Gateaux (Celebration Cakes),Strawberry Cake Heart Shape,285
7899,Mio Amore,Gateaux (Celebration Cakes),Chocolate Heart Shape Cake,325
7900,Mio Amore,Gateaux (Celebration Cakes),Junior Black Forest Cake (300 gms),285
7901,Mio Amore,Gateaux (Celebration Cakes),Junior Pure Chocolate Cake (300 gms),285
7902,Mio Amore,Gateaux (Celebration Cakes),Butterscotch Cake Round (500 gms),285
7903,Mio Amore,Gateaux (Celebration Cakes),Black Forest Cake Round(500 gms),375
7904,Mio Amore,Gateaux (Celebration Cakes),Choco Garden Cake (500 gms),335
7905,Mio Amore,Gateaux (Celebration Cakes),Angel Heart Vanilla Cake Small (500 gms),285
7906,Mio Amore,Gateaux (Celebration Cakes),Rich Dutch Chocolate Cake (300 gms),200
7907,Mio Amore,Gateaux (Celebration Cakes),Fruit Celebration Cake (700 gms),350
7908,Mio Amore,Gateaux (Celebration Cakes),Berry Cute Cake (500 gms),290
7909,Mio Amore,Gateaux (Celebration Cakes),Dark Cherry Chocolate Cake (500 gms),400
7910,Mio Amore,Gateaux (Celebration Cakes),Chocolate Rosalia Cake (400 gms),400
7911,Mio Amore,Gateaux (Celebration Cakes),Choco Berry Tortle Cake (Choco-Strawberry) (400 gms),400
7912,Mio Amore,Gateaux (Celebration Cakes),Choco Strawberry Fresh Cream (300 gms),275
7913,Mio Amore,Gateaux (Celebration Cakes),Strawberry Fresh Cream HeartCake Small (700 gms),400
7914,Mio Amore,Gateaux (Celebration Cakes),Choco Feather Cake (Chocolate) (500 gms),285
7915,Mio Amore,Gateaux (Celebration Cakes),Butter Scotch Caramel Round Small (Eggless) (500 gms),450
7916,Mio Amore,Gateaux (Celebration Cakes),Black Forest Round Small  (Eggless) (500 gms),425
7917,Mio Amore,Gateaux (Celebration Cakes),Choco Round Small (Eggless) (500 gms),375
7918,Mio Amore,Gateaux (Celebration Cakes),Junior Strawberry Cake (300 gms),190
7919,Mio Amore,Gateaux (Celebration Cakes),Choco Fantacy (600 gms),495
7920,Mio Amore,Gateaux (Celebration Cakes),Chocolate Rosalia Cake (700 gms),495
7921,Mio Amore,Snacks,Vegetable Cutlet,10
7922,Mio Amore,Snacks,Tea Time Puff,40
7923,Mio Amore,Snacks,Vegetable Burger,30
7924,Mio Amore,Snacks,Cheese Sandwich,30
7925,Mio Amore,Snacks,Vegetable Pizza,30
7926,Mio Amore,Snacks,Vegetable Patty,16
7927,Mio Amore,Snacks,Paneer Puff,16
7928,Mio Amore,Snacks,Cream Roll,20
7929,Mio Amore,Snacks,Cheese Corn Roll,20
7930,Mio Amore,Snacks,Paneer Tikka Masala Sub,40
7931,Mio Amore,Snacks,Veg Continental Pie,35
7932,Mio Amore,Snacks,Chicken Cutlet,40
7933,Mio Amore,Snacks,Chicken 65 Roll,45
7934,Mio Amore,Snacks,Chicken Burger,45
7935,Mio Amore,Snacks,Chicken Sandwich,35
7936,Mio Amore,Snacks,Chicken Pizza,40
7937,Mio Amore,Snacks,Chicken Patty,25
7938,Mio Amore,Snacks,Chicken Internet,30
7939,Mio Amore,Snacks,Singara (Chicken),15
7940,Mio Amore,Snacks,Chicken Claws,40
7941,Mio Amore,Snacks,Fish Chop,15
7942,Mio Amore,Snacks,Fish Spring Roll,35
7943,Mio Amore,Snacks,Spanish Cheese Omlette Sandwich,30
7944,Mio Amore,Dry Cakes,Eggless Almond Fudge Brownie,40
7945,Mio Amore,Dry Cakes,Eggless Choco Muffin,18
7946,Mio Amore,Dry Cakes,Eggless Chocolate Volcano,40
7947,Mio Amore,Dry Cakes,Choco Cranberry Muffin,35
7948,Mio Amore,Dry Cakes,Crown Cake,14
7949,Mio Amore,Dry Cakes,Madira Slice,14
7950,Mio Amore,Dry Cakes,Date Walnut Slice,18
7951,Mio Amore,Dry Cakes,Fruit Slice,16
7952,Mio Amore,Dry Cakes,Choco Cup Cake,25
7953,Mio Amore,Dry Cakes,Carrot Cake,150
7954,Mio Amore,Dry Cakes,Fruit Cake,140
7955,Mio Amore,Dry Cakes,Chocolate Cake,175
7956,Mio Amore,Pastries,Eggless Truffle Pastry,20
7957,Mio Amore,Pastries,Eggless Choco Vanilla Mousse,45
7958,Mio Amore,Pastries,Pure Chocolate Wedge,35
7959,Mio Amore,Pastries,Black Forest Pastry,38
7960,Mio Amore,Pastries,Chocolate Fresh Cream Pastry,25
7961,Mio Amore,Pastries,Chocolate Excess Pastry,25
7962,Mio Amore,Pastries,Choco Crunch Pastry,22
7963,Mio Amore,Pastries,Choco Chips Pastry,20
7964,Mio Amore,Pastries,Butterscotch Pastry,20
7965,Mio Amore,Pastries,Strawberry Pastry,20
7966,Mio Amore,Pastries,Chocolate Fudge Pastry,40
7967,Mio Amore,Pastries,Love Chocolate Pastry,35
7968,Mio Amore,Pastries,Tiramisu Pastry,35
7969,Mio Amore,Sweets,Misthisukh,14
7970,Mio Amore,Cookies,Cashewnut Cookies,65
7971,Mio Amore,Cookies,Chocolate Cookies,65
7972,Mio Amore,Cookies,Vanilla Cookies,55
7973,Mio Amore,Cookies,Salted Cookies,50
7974,Mio Amore,Cookies,Fruit & Nut Cookies,95
7975,Mio Amore,Cookies,Chocolate Fudge Cookies,95
7976,Mio Amore,Cookies,Shrewsburry Cookies,60
7977,Mio Amore,Cookies,Multigrain Cookies,95
7978,Mio Amore,Cookies,Chocolate Cranberry Cookies,95
7979,Mio Amore,Cookies,Choco Vanilla Cookies,40
7980,Mio Amore,Mousse,Choco Coffee Mousse,40
7981,Mio Amore,Mousse,Fruit Punch,40
7982,Mio Amore,Mousse,Vanilla Custard Mousse,40
7983,Nukkad Bites,Recommended,Papri Chaat,75
7984,Nukkad Bites,Recommended,Bhelpuri Chaat,75
7985,Nukkad Bites,Recommended,Dahi Sevpuri Chaat,75
7986,Nukkad Bites,Recommended,Puchka,50
7987,Nukkad Bites,Recommended,Dahi Puchka,75
7988,Nukkad Bites,Recommended,French Fries,90
7989,Nukkad Bites,Recommended,Masala Sweet corn,75
7990,Nukkad Bites,Recommended,Kesar Pista Kulfi,50
7991,Nukkad Bites,Recommended,Soda Shikanji (300 ml),50
7992,Nukkad Bites,Recommended,Green Mango Shikanji (300 ml),50
7993,Nukkad Bites,Chaats,Papri Chaat,75
7994,Nukkad Bites,Chaats,Bhelpuri Chaat,75
7995,Nukkad Bites,Chaats,Dahi Sevpuri Chaat,75
7996,Nukkad Bites,Chaats,Samosa Chaat,75
7997,Nukkad Bites,Chaats,Dhokla Chaat,75
7998,Nukkad Bites,Chaats,Aloo Tikki Chaat,75
7999,Nukkad Bites,Lip Smacking Puchkas,Puchka,50
8000,Nukkad Bites,Lip Smacking Puchkas,Dahi Puchka,75
8001,Nukkad Bites,Perfect Fries,French Fries,90
8002,Nukkad Bites,Perfect Fries,Nuggets,100
8003,Nukkad Bites,Perfect Fries,Paneer Fries,100
8004,Nukkad Bites,Perfect Fries,Smileys,90
8005,Nukkad Bites,Sweet corn,Butter Sweet corn,75
8006,Nukkad Bites,Sweet corn,Masala Sweet corn,75
8007,Nukkad Bites,Sweet corn,Butter Lime Sweet corn,75
8008,Nukkad Bites,Flavoured Kulfi,Mango Kulfi,50
8009,Nukkad Bites,Flavoured Kulfi,Chikoo Kulfi,50
8010,Nukkad Bites,Flavoured Kulfi,Kesar Pista Kulfi,50
8011,Nukkad Bites,Flavoured Kulfi,Orange Kulfi,75
8012,Nukkad Bites,Beverages,Soda Shikanji (300 ml),50
8013,Nukkad Bites,Beverages,Rose Shikanji (300 ml),50
8014,Nukkad Bites,Beverages,Khus Shikanji (300 ml),50
8015,Nukkad Bites,Beverages,Kala Khatta Shikanji (300 ml),50
8016,Nukkad Bites,Beverages,Pineapple Shikanji (300 ml),50
8017,Nukkad Bites,Beverages,Orange Shikanji (300 ml),50
8018,Nukkad Bites,Beverages,Green Mango Shikanji (300 ml),50
8019,Nukkad Bites,Beverages,Sugar Free Shikanji (300 ml),50
8020,Nukkad Bites,Beverages,Masala Thums Up,50
8021,KFC,Recommended,5 in 1 Chicken Zinger Meal Box,209
8022,KFC,Recommended,5 in 1 Chicken Rice Meal Box,209
8023,KFC,Recommended,Chicken Zinger Burger,143
8024,KFC,Recommended,Dips Bucket,457
8025,KFC,IPL Specials,Double Trouble,133
8026,KFC,IPL Specials,5-in-1 Double Trouble Box,199
8027,KFC,IPL Specials,Super Sixes,476
8028,KFC,IPL Specials,Super Sixes Meal,619
8029,KFC,New Launch,Half & Half Bucket,427
8030,KFC,New Launch,Triple Treat,570
8031,KFC,5 in 1 Meal Box,5 in 1 Chicken Zinger Meal Box,209
8032,KFC,5 in 1 Meal Box,5 in 1 Chicken Rice Meal Box,209
8033,KFC,Chicken,Hot & Crispy Chicken,91
8034,KFC,Chicken,Smoky Chicken,91
8035,KFC,Burgers,Veg Zinger Burger,120
8036,KFC,Burgers,Veg Longer Burger,63
8037,KFC,Burgers,Chicken Zinger Burger,143
8038,KFC,Buckets,Dips Bucket,457
8039,KFC,Buckets,Friendship Bucket Meal (Premium),627
8040,KFC,Snacks,Veg Strips (4 Pcs),105
8041,KFC,Snacks,Chicken Hot Wings (4 Pcs),119
8042,KFC,Snacks,Large Chicken Popcorn,171
8043,KFC,Snacks,Boneless Chicken Strips,119
8044,KFC,Snacks,Chic & Share with Popcorn (2) (Large),347
8045,KFC,Snacks,Chic & Share with 5 Pcs Hot & Crispy Chicken,347
8046,KFC,Snacks,Chic & Share with 10 Pcs Chicken Strips,347
8047,KFC,Rice Bowlz,Veg Strips Bowls,115
8048,KFC,Rice Bowlz,Veg Strips Bowls & Pepsi,147
8049,KFC,Rice Bowlz,Chicken Popcorn Bowls,115
8050,KFC,Rice Bowlz,Chicken Popcorn Bowls & Pepsi,147
8051,KFC,Rice Bowlz,Smoky Rice Bowlz,142
8052,KFC,Rice Bowlz,Smoky Rice Bowlz & Pepsi,176
8053,KFC,Specials,Friendship Bucket,584
8054,KFC,Specials,Smoky Duo Bucket Meal,461
8055,KFC,Specials,Hot & Crispy Duo Bucket Meal,446
8056,KFC,Chicken Season Special 1,Hot & Crispy Chicken (2 Pcs) + Hot Wings (2 Pcs) + 1 Pepsi Pet,199
8057,KFC,Chicken Season Special 2,1 Rizo Rice + Hot & Crispy Chicken (1 Pc) + 1 Pepsi Can,149
8058,KFC,Chicken Season Special 3,Hot & Crispy Chicken (4 Pcs) + Boneless Strips (4 pcs) + 1 Large Popcorn,499
8059,KFC,Combos,Smoky Rice Bowls + Pepsi Pet Bottle,209
8060,KFC,Combos,Mingles Bucket,237
8061,KFC,Combos,Chic & Share Combo with Popcorn (2) (Large)+ Pepsi Cans (3),447
8062,KFC,Combos,Chic & Share Combo with Hot & Crispy Chicken (5 Pcs) + Pepsi Cans (3),447
8063,KFC,Combos,Chic & Share Combo with Chicken Strips (10 Pcs) + Pepsi Cans (3),447
8064,KFC,Combos,Chicken Hot Wings (2 Pcs) + Pepsi (Pet Bottle),85
8065,KFC,Combos,Hot & Crispy Chicken (10 Pcs) + Chicken Hot Wings (10 Pcs) + Pepsi (Pet Bottle),666
8066,KFC,Combos,M.Y.O.B. Mighty Variety,519
8067,KFC,Combos,M.Y.O.B Boneless Special,519
8068,KFC,Beverages,Pepsi (500 ml),60
8069,KFC,Beverages,Mirinda (600 ml),60
8070,KFC,Beverages,7 Up (600 ml),60
8071,Noodles and Live Pasta,Recommended,Chicken Lollipop (6 pcs),185
8072,Noodles and Live Pasta,Recommended,Fish Fingers Dry (6 pcs),185
8073,Noodles and Live Pasta,Recommended,Garlic Pepper Prawns Dry (6 pcs),300
8074,Noodles and Live Pasta,Recommended,Chicken American Chop suey,215
8075,Noodles and Live Pasta,Recommended,Chicken Rice Combo,255
8076,Noodles and Live Pasta,Soups,Chicken Manchow Soup,135
8077,Noodles and Live Pasta,Soups,Chicken Hot & Sour Soup,135
8078,Noodles and Live Pasta,Soups,Chicken Sweet corn Soup,135
8079,Noodles and Live Pasta,Soups,Chicken Noodles Soup,135
8080,Noodles and Live Pasta,Soups,Chicken Clear Soup,135
8081,Noodles and Live Pasta,Soups,Chicken Lemon Coriander Soup,135
8082,Noodles and Live Pasta,Soups,Chicken Egg Drop Soup,135
8083,Noodles and Live Pasta,Starters,Chicken Spring Roll,155
8084,Noodles and Live Pasta,Starters,Chicken Lollipop (6 pcs),185
8085,Noodles and Live Pasta,Starters,Crispy Chicken (8 pcs),185
8086,Noodles and Live Pasta,Starters,Schezwan Chicken Dry (8 pcs),185
8087,Noodles and Live Pasta,Starters,Chicken Hot Garlic Dry (8 pcs),185
8088,Noodles and Live Pasta,Starters,Chicken Manchurian Dry (8 pcs),185
8089,Noodles and Live Pasta,Starters,Stir Fried Chicken Dry (8 pcs),185
8090,Noodles and Live Pasta,Starters,Shredded Chicken Pepper Fry Dry (8 pcs),185
8091,Noodles and Live Pasta,Starters,Chilli Chicken Dry (8 pcs),185
8092,Noodles and Live Pasta,Starters,Chicken in Black Bean Sauce,185
8093,Noodles and Live Pasta,Starters,Fried Chicken Wings (6 Pcs),185
8094,Noodles and Live Pasta,Starters,Chicken Sticks (8 Pcs),185
8095,Noodles and Live Pasta,Starters,Fish Fingers Dry (6 pcs),185
8096,Noodles and Live Pasta,Starters,Fish Pakora Dry (8 pcs),185
8097,Noodles and Live Pasta,Starters,Crispy Fried Fish Dry (8 pcs),185
8098,Noodles and Live Pasta,Starters,Pepper Chilli Fish Dry (8 pcs),185
8099,Noodles and Live Pasta,Starters,Chilli Fish Dry (8 pcs),185
8100,Noodles and Live Pasta,Starters,Schezwan Fish Dry (8 pcs),185
8101,Noodles and Live Pasta,Starters,Chilli Garlic Pepper Fish Dry (8 pcs),185
8102,Noodles and Live Pasta,Starters,Fish Manchurian Dry (8 pcs),185
8103,Noodles and Live Pasta,Starters,Prawns Chips Dry (6 pcs),300
8104,Noodles and Live Pasta,Starters,Prawns Pakora Dry (6 pcs),300
8105,Noodles and Live Pasta,Starters,Golden Fried Prawns Dry (6 pcs),300
8106,Noodles and Live Pasta,Starters,Garlic Pepper Prawns Dry (6 pcs),300
8107,Noodles and Live Pasta,Starters,Red Pepper Prawns Dry (6 pcs),300
8108,Noodles and Live Pasta,Starters,Chilli Prawns Dry (6 pcs),300
8109,Noodles and Live Pasta,Starters,Crispy Fried Prawns Dry (6 pcs),300
8110,Noodles and Live Pasta,Main Course,Chilli Chicken Gravy (8 pcs),185
8111,Noodles and Live Pasta,Main Course,Sweet & Sour Chicken Gravy (8 pcs),185
8112,Noodles and Live Pasta,Main Course,Garlic Chicken Gravy (8 pcs),185
8113,Noodles and Live Pasta,Main Course,Hot Garlic Chicken Gravy (8 pcs),185
8114,Noodles and Live Pasta,Main Course,Schezwan Chicken Gravy (8 pcs),185
8115,Noodles and Live Pasta,Main Course,Chicken Vegetable Gravy (8 pcs),185
8116,Noodles and Live Pasta,Main Course,Chicken with Button Mushroom & Baby corn Gravy (8 pcs),205
8117,Noodles and Live Pasta,Main Course,Chicken Manchurian Gravy (8 pcs),185
8118,Noodles and Live Pasta,Main Course,Devils Chicken,185
8119,Noodles and Live Pasta,Main Course,Shanghai Chicken,190
8120,Noodles and Live Pasta,Main Course,Chilli Fish Gravy (8 pcs),185
8121,Noodles and Live Pasta,Main Course,Garlic Fish Gravy (8 pcs),185
8122,Noodles and Live Pasta,Main Course,Schezwan Fish Gravy (8 pcs),185
8123,Noodles and Live Pasta,Main Course,Spicy Ginger Fish Gravy (8 pcs),185
8124,Noodles and Live Pasta,Main Course,Fish in Oyster Sauce Gravy (8 pcs),185
8125,Noodles and Live Pasta,Main Course,Lemon Fish Gravy (8 pcs),185
8126,Noodles and Live Pasta,Main Course,Fish in Manchurian Sauce Gravy (8 pcs),185
8127,Noodles and Live Pasta,Main Course,Fish in Hot Garlic Sauce Gravy (8 pcs),185
8128,Noodles and Live Pasta,Main Course,Pepper Chilli Prawns Gravy (6 pcs),300
8129,Noodles and Live Pasta,Main Course,Schezwan Prawns Gravy (6 pcs),300
8130,Noodles and Live Pasta,Main Course,Prawns in Oyster Sauce Gravy (6 pcs),300
8131,Noodles and Live Pasta,Main Course,Egg Fried Rice,160
8132,Noodles and Live Pasta,Main Course,Egg Schezwan Fried Rice,175
8133,Noodles and Live Pasta,Main Course,Chicken Fried Rice,175
8134,Noodles and Live Pasta,Main Course,Chicken Schezwan Fried Rice,185
8135,Noodles and Live Pasta,Main Course,Shrimps Fried Rice,185
8136,Noodles and Live Pasta,Main Course,Shrimps Schezwan Fried Rice,185
8137,Noodles and Live Pasta,Main Course,Mixed Fried Rice,205
8138,Noodles and Live Pasta,Main Course,Mixed Schezwan Fried Rice,205
8139,Noodles and Live Pasta,Main Course,Noodles & Live Pastas Special Fried Rice,235
8140,Noodles and Live Pasta,Main Course,Egg Chilli Garlic Fried Rice,175
8141,Noodles and Live Pasta,Main Course,Chicken Chilli Garlic Fried Rice,185
8142,Noodles and Live Pasta,Main Course,Mixed Chilli Garlic Fried Rice,205
8143,Noodles and Live Pasta,Main Course,Egg Hakka Noodles,160
8144,Noodles and Live Pasta,Main Course,Egg Schezwan Noodles,175
8145,Noodles and Live Pasta,Main Course,Chicken Hakka Noodles,175
8146,Noodles and Live Pasta,Main Course,Chicken Schezwan Noodles,185
8147,Noodles and Live Pasta,Main Course,Chicken Cantonese Noodles,195
8148,Noodles and Live Pasta,Main Course,Chicken Pan Fried Noodles,205
8149,Noodles and Live Pasta,Main Course,Shrimps Hakka Noodles,175
8150,Noodles and Live Pasta,Main Course,Mixed Schezwan Noodles,205
8151,Noodles and Live Pasta,Main Course,Mixed Hakka Noodles,195
8152,Noodles and Live Pasta,Main Course,Mixed Cantonese Noodles,215
8153,Noodles and Live Pasta,Main Course,Mixed Pan Fried Noodles,215
8154,Noodles and Live Pasta,Main Course,Egg Chilli Garlic Noodles,175
8155,Noodles and Live Pasta,Main Course,Chicken American Chop suey,215
8156,Noodles and Live Pasta,Main Course,Shrimps Chinese Chop suey,195
8157,Noodles and Live Pasta,Main Course,Mixed American Chop suey,235
8158,Noodles and Live Pasta,Pastas,Chicken Penne Pasta,205
8159,Noodles and Live Pasta,Pastas,Chicken Pasta in Mixed Sauce,215
8160,Noodles and Live Pasta,Combos,Chicken Noodles Combo,255
8161,Noodles and Live Pasta,Combos,Chicken Rice Combo,255
8162,Noodles and Live Pasta,Combos,Thai Combos,255
8163,Noodles and Live Pasta,Combos,Fish Rice Combo,255
8164,Noodles and Live Pasta,Combos,Fish Noodles Combo,255
8165,Noodles and Live Pasta,Combos,Mini Chicken Combo,180
8166,Noodles and Live Pasta,Combos,Mini Fish Combo,180
8167,Noodles and Live Pasta,Combos,Mini Prawn Combo,200
8168,Diamond Hotel and Restaurant,Recommended,Paneer Chilli (6 Pcs),180
8169,Diamond Hotel and Restaurant,Recommended,Chicken Tandoori,160
8170,Diamond Hotel and Restaurant,Recommended,Chicken Tikka Kebab (8 Pcs),195
8171,Diamond Hotel and Restaurant,Recommended,Chicken Reshmi Kebab (8 Pcs),195
8172,Diamond Hotel and Restaurant,Recommended,Pomfret Tandoori,220
8173,Diamond Hotel and Restaurant,Recommended,Mixed Vegetable,140
8174,Diamond Hotel and Restaurant,Recommended,Mushroom Masala,160
8175,Diamond Hotel and Restaurant,Recommended,Kadai Paneer,140
8176,Diamond Hotel and Restaurant,Recommended,Mattar Paneer,130
8177,Diamond Hotel and Restaurant,Recommended,Egg Do pyaz,100
8178,Diamond Hotel and Restaurant,Recommended,Diamond Special Tawa Chicken (4 Pcs),360
8179,Diamond Hotel and Restaurant,Recommended,Chicken Masala (3 Pcs),170
8180,Diamond Hotel and Restaurant,Recommended,Chicken Tikka Butter Masala (8 Pcs) (Boneless),280
8181,Diamond Hotel and Restaurant,Recommended,Veg Biryani,140
8182,Diamond Hotel and Restaurant,Recommended,Chicken Biryani,145
8183,Diamond Hotel and Restaurant,Recommended,Mutton Biryani,170
8184,Diamond Hotel and Restaurant,Recommended,Biryani Rice,70
8185,Diamond Hotel and Restaurant,Recommended,Veg Pulao,140
8186,Diamond Hotel and Restaurant,Recommended,Butter Naan,40
8187,Diamond Hotel and Restaurant,Recommended,Masala Kulcha,50
8188,Diamond Hotel and Restaurant,Recommended,Chicken Fried rice,140
8189,Diamond Hotel and Restaurant,Quick Bites,Omelette,55
8190,Diamond Hotel and Restaurant,Starters,Paneer Tikka Kebab (6 Pcs),170
8191,Diamond Hotel and Restaurant,Starters,Paneer Chilli (6 Pcs),180
8192,Diamond Hotel and Restaurant,Starters,Paneer 65 (6 Pcs),160
8193,Diamond Hotel and Restaurant,Starters,Veg Manchurian (6 Pcs),160
8194,Diamond Hotel and Restaurant,Starters,Crispy Fried Chicken,160
8195,Diamond Hotel and Restaurant,Starters,Chicken Chatpata (6 Pcs),340
8196,Diamond Hotel and Restaurant,Starters,Garlic Chicken (6 Pcs),170
8197,Diamond Hotel and Restaurant,Starters,Chicken Chilli Dry,190
8198,Diamond Hotel and Restaurant,Starters,Chicken Manchurian (6 Pcs),170
8199,Diamond Hotel and Restaurant,Starters,Chicken 65 (6 Pcs),180
8200,Diamond Hotel and Restaurant,Starters,Chicken Tandoori,160
